fuel_txn_id,transaction_date_raw,registration_no,asset_no,odometer_raw,mpg_raw,source_table,source_record_id,clean_fuel_txn_key,clean_odometer,clean_mpg,alteryx_processed_at,vehicle_id,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
FT-0000335,2026-03-14 14:10:00,IJQ8906,10126,18123,4.6,raw.fuel_transactions_raw,FT-0000335,FT-0000335,18123.00,4.60,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0002153,2024-05-04 01:45:00,IJQ8906,10126,18551,21.45,raw.fuel_transactions_raw,FT-0002153,FT-0002153,18551.00,21.45,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0003415,2024-11-11 22:00:00,IJQ8906,10126,19434,37.21,raw.fuel_transactions_raw,FT-0003415,FT-0003415,19434.00,37.21,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0004732,2025-02-16 15:05:00,IJQ8906,10126,20944,4.69,raw.fuel_transactions_raw,FT-0004732,FT-0004732,20944.00,4.69,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0002448,2024-02-20 05:10:00,IJQ8906,10126,18673,3.51,raw.fuel_transactions_raw,FT-0002448,FT-0002448,18673.00,3.51,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0003942,2026-04-10 21:20:00,IJQ8906,10126,20300,18.71,raw.fuel_transactions_raw,FT-0003942,FT-0003942,20300.00,18.71,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0007023,2025-01-05 18:10:00,IJQ8906,10126,23026,3.77,raw.fuel_transactions_raw,FT-0007023,FT-0007023,23026.00,3.77,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0000117,2024-07-23 21:30:00,IJQ8906,10126,16816,37.67,raw.fuel_transactions_raw,FT-0000117,FT-0000117,16816.00,37.67,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0003909,2026-03-11 07:15:00,IJQ8906,10126,19936,20.99,raw.fuel_transactions_raw,FT-0003909,FT-0003909,19936.00,20.99,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0002052,2025-02-10 16:05:00,IJQ8906,10126,18166,4.86,raw.fuel_transactions_raw,FT-0002052,FT-0002052,18166.00,4.86,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0000279,2026-03-06 22:05:00,IJQ8906,10126,17927,84.79,raw.fuel_transactions_raw,FT-0000279,FT-0000279,17927.00,84.79,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0005022,2024-09-28 20:15:00,IJQ8906,10126,21751,16.15,raw.fuel_transactions_raw,FT-0005022,FT-0005022,21751.00,16.15,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0007018,2024-08-25 23:30:00,IJQ8906,10126,22816,6.67,raw.fuel_transactions_raw,FT-0007018,FT-0007018,22816.00,6.67,2026-05-29 14:00:10,VH-10126,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
FT-0001513,2025-04-08 20:20:00,NIP7881,10313,28020,2.43,raw.fuel_transactions_raw,FT-0001513,FT-0001513,28020.00,2.43,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0006033,2026-04-11 11:05:00,NIP7881,10313,32884,60.04,raw.fuel_transactions_raw,FT-0006033,FT-0006033,32884.00,60.04,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0004214,2025-11-03 05:10:00,NIP7881,10313,31259,16.1,raw.fuel_transactions_raw,FT-0004214,FT-0004214,31259.00,16.10,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0004305,2025-02-03 17:15:00,NIP7881,10313,31990,24.47,raw.fuel_transactions_raw,FT-0004305,FT-0004305,31990.00,24.47,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0006545,2024-09-08 19:45:00,NIP7881,10313,33010,0,raw.fuel_transactions_raw,FT-0006545,FT-0006545,33010.00,0.00,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0000619,2024-04-08 16:20:00,NIP7881,10313,26937,26.15,raw.fuel_transactions_raw,FT-0000619,FT-0000619,26937.00,26.15,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0004048,05/10/2025 07:05,NIP7881,10313,30976,42.29,raw.fuel_transactions_raw,FT-0004048,FT-0004048,30976.00,42.29,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0001825,2026-02-27 16:10:00,NIP7881,10313,29466,10.35,raw.fuel_transactions_raw,FT-0001825,FT-0001825,29466.00,10.35,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0000894,2025-05-29 16:00:00,NIP7881,10313,27302,19.74,raw.fuel_transactions_raw,FT-0000894,FT-0000894,27302.00,19.74,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0000115,2026-01-31 16:30:00,NIP7881,10313,26234,44.28,raw.fuel_transactions_raw,FT-0000115,FT-0000115,26234.00,44.28,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0001022,2024-11-01 11:45:00,NIP7881,10313,27781,25.42,raw.fuel_transactions_raw,FT-0001022,FT-0001022,27781.00,25.42,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0006869,2025-11-11 11:00:00,NIP7881,10313,33062,1.4,raw.fuel_transactions_raw,FT-0006869,FT-0006869,33062.00,1.40,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0007589,2026-03-29 03:45:00,NIP7881,10313,34423,31.02,raw.fuel_transactions_raw,FT-0007589,FT-0007589,34423.00,31.02,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0001520,2024-09-01 17:05:00,NIP7881,10313,29051,154.46,raw.fuel_transactions_raw,FT-0001520,FT-0001520,29051.00,154.46,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0003009,2024-09-28 13:00:00,NIP7881,10313,30123,86.33,raw.fuel_transactions_raw,FT-0003009,FT-0003009,30123.00,86.33,2026-05-29 14:00:10,VH-10313,JEK82FN4M5S4EAP1Z,VH-10313,0,CLEAN
FT-0006442,2024-07-26 07:15:00,ZKO2347,10306,18392,0.96,raw.fuel_transactions_raw,FT-0006442,FT-0006442,18392.00,0.96,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0007712,2026-04-27 09:45:00,ZKO2347,10306,20435,6.38,raw.fuel_transactions_raw,FT-0007712,FT-0007712,20435.00,6.38,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0002377,2025-11-02 15:45:00,ZKO2347,10306,12950,9.14,raw.fuel_transactions_raw,FT-0002377,FT-0002377,12950.00,9.14,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0004500,2024-11-14 15:30:00,ZKO2347,10306,16510,92.13,raw.fuel_transactions_raw,FT-0004500,FT-0004500,16510.00,92.13,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0000727,2025-03-29 04:45:00,ZKO2347,10306,10116,7.84,raw.fuel_transactions_raw,FT-0000727,FT-0000727,10116.00,7.84,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0002509,2024-07-19 17:05:00,ZKO2347,10306,13917,37.4,raw.fuel_transactions_raw,FT-0002509,FT-0002509,13917.00,37.40,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0000570,2024-07-15 23:00:00,ZKO2347,10306,9666,170.07,raw.fuel_transactions_raw,FT-0000570,FT-0000570,9666.00,170.07,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0002169,2024-04-16 05:10:00,ZKO2347,10306,12202,14.04,raw.fuel_transactions_raw,FT-0002169,FT-0002169,12202.00,14.04,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0002382,2024-11-01 09:15:00,ZKO2347,10306,13079,3.4,raw.fuel_transactions_raw,FT-0002382,FT-0002382,13079.00,3.40,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0002190,2024-09-08 15:00:00,ZKO2347,10306,12284,1.12,raw.fuel_transactions_raw,FT-0002190,FT-0002190,12284.00,1.12,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0005107,2025-12-01 10:20:00,BTQ9520,10306,18251,27.08,raw.fuel_transactions_raw,FT-0005107,FT-0005107,18251.00,27.08,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0001110,2026-02-05 03:30:00,ZKO2347,10306,11551,75.27,raw.fuel_transactions_raw,FT-0001110,FT-0001110,11551.00,75.27,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0002911,05/17/2025 21:20,ZKO2347,10306,14699,40.6,raw.fuel_transactions_raw,FT-0002911,FT-0002911,14699.00,40.60,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0000268,2024-10-14 20:30:00,ZKO2347,10306,8487,5.55,raw.fuel_transactions_raw,FT-0000268,FT-0000268,8487.00,5.55,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0007311,2025-01-15 00:15:00,ZKO2347,10306,19817,6.46,raw.fuel_transactions_raw,FT-0007311,FT-0007311,19817.00,6.46,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0006815,2025-08-11 15:10:00,ZKO2347,10306,18562,1.23,raw.fuel_transactions_raw,FT-0006815,FT-0006815,18562.00,1.23,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0003566,2025-03-04 08:10:00,ZKO2347,10306,15719,8.67,raw.fuel_transactions_raw,FT-0003566,FT-0003566,15719.00,8.67,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0004888,2024-05-26 09:45:00,ZKO2347,10306,17411,20.69,raw.fuel_transactions_raw,FT-0004888,FT-0004888,17411.00,20.69,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0003562,2024-12-18 23:05:00,ZKO2347,10306,15438,21.36,raw.fuel_transactions_raw,FT-0003562,FT-0003562,15438.00,21.36,2026-05-29 14:00:10,VH-10306,46XY6EP2862GNX5Z1,VH-10306,0,CLEAN
FT-0006967,2025-08-14 14:05:00,JAJ6045,10321,33996,5.98,raw.fuel_transactions_raw,FT-0006967,FT-0006967,33996.00,5.98,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0005897,02/26/2025 09:45,JAJ6045,10321,32425,11.49,raw.fuel_transactions_raw,FT-0005897,FT-0005897,32425.00,11.49,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0000092,2025-03-12 21:05:00,JAJ6045,10321,27677,13.63,raw.fuel_transactions_raw,FT-0000092,FT-0000092,27677.00,13.63,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0002188,2025-04-01 20:15:00,JAJ6045,10321,28416,13.86,raw.fuel_transactions_raw,FT-0002188,FT-0002188,28416.00,13.86,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0005884,2026-05-01 16:10:00,JAJ6045,10321,32048,9.23,raw.fuel_transactions_raw,FT-0005884,FT-0005884,32048.00,9.23,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0003226,2024-10-01 15:00:00,JAJ6045,10321,29190,45.21,raw.fuel_transactions_raw,FT-0003226,FT-0003226,29190.00,45.21,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0006943,2025-04-14 03:05:00,JAJ6045,10321,33282,7.53,raw.fuel_transactions_raw,FT-0006943,FT-0006943,33282.00,7.53,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0005139,2025-03-31 04:30:00,JAJ6045,10321,30923,27.82,raw.fuel_transactions_raw,FT-0005139,FT-0005139,30923.00,27.82,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0003602,04/03/2025 14:00,JAJ6045,10321,29773,4.54,raw.fuel_transactions_raw,FT-0003602,FT-0003602,29773.00,4.54,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0007146,11/14/2025 04:30,JAJ6045,10321,34513,30.83,raw.fuel_transactions_raw,FT-0007146,FT-0007146,34513.00,30.83,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0005719,2024-06-27 13:10:00,JAJ6045,10321,31778,24.44,raw.fuel_transactions_raw,FT-0005719,FT-0005719,31778.00,24.44,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0007151,2024-06-13 05:15:00,JAJ6045,10321,34874,14.92,raw.fuel_transactions_raw,FT-0007151,FT-0007151,34874.00,14.92,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0001633,2025-08-28 19:10:00,JAJ6045,10321,27858,3.59,raw.fuel_transactions_raw,FT-0001633,FT-0001633,27858.00,3.59,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0004752,2025-08-12 00:05:00,JAJ6045,10321,30024,11.12,raw.fuel_transactions_raw,FT-0004752,FT-0004752,30024.00,11.12,2026-05-29 14:00:10,VH-10321,88ATUKDNTHN8DYCJP,VH-10321,0,CLEAN
FT-0001961,2024-05-24 06:05:00,KIK0834,10231,13601,0.38,raw.fuel_transactions_raw,FT-0001961,FT-0001961,13601.00,0.38,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0001603,2024-10-10 14:20:00,KIK0834,10231,11873,19.19,raw.fuel_transactions_raw,FT-0001603,FT-0001603,11873.00,19.19,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0006562,2024-03-11 17:10:00,KIK0834,10231,20853,35.25,raw.fuel_transactions_raw,FT-0006562,FT-0006562,20853.00,35.25,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0006017,2024-08-30 10:10:00,KIK0834,10231,19317,0.29,raw.fuel_transactions_raw,FT-0006017,FT-0006017,19317.00,0.29,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0000712,2024-09-06 21:30:00,KIK0834,10231,10248,40.05,raw.fuel_transactions_raw,FT-0000712,FT-0000712,10248.00,40.05,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0001598,2024-11-26 16:05:00,KIK0834,10231,11037,6.45,raw.fuel_transactions_raw,FT-0001598,FT-0001598,11037.00,6.45,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0005618,2024-10-19 21:15:00,KIK0834,10231,18837,1.85,raw.fuel_transactions_raw,FT-0005618,FT-0005618,18837.00,1.85,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0002638,2026-02-06 00:20:00,KIK0834,10231,15266,7.61,raw.fuel_transactions_raw,FT-0002638,FT-0002638,15266.00,7.61,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0004834,2026-02-09 01:10:00,KIK0834,10231,16131,17.14,raw.fuel_transactions_raw,FT-0004834,FT-0004834,16131.00,17.14,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0002634,2025-04-26 09:45:00,KIK0834,10231,14708,39.74,raw.fuel_transactions_raw,FT-0002634,FT-0002634,14708.00,39.74,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0003915,2024-03-28 09:05:00,KIK0834,10231,15477,11.41,raw.fuel_transactions_raw,FT-0003915,FT-0003915,15477.00,11.41,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0002439,2026-01-17 15:00:00,KIK0834,10231,13767,1.47,raw.fuel_transactions_raw,FT-0002439,FT-0002439,13767.00,1.47,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0005600,2024-04-01 01:45:00,KIK0834,10231,17457,21.02,raw.fuel_transactions_raw,FT-0005600,FT-0005600,17457.00,21.02,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0005602,2024-01-10 18:10:00,KIK0834,10231,18451,1.33,raw.fuel_transactions_raw,FT-0005602,FT-0005602,18451.00,1.33,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0001914,2024-07-20 18:30:00,KIK0834,10231,13275,14.22,raw.fuel_transactions_raw,FT-0001914,FT-0001914,13275.00,14.22,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0006229,2024-10-25 13:00:00,KIK0834,10231,20292,10.35,raw.fuel_transactions_raw,FT-0006229,FT-0006229,20292.00,10.35,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0001623,2024-07-24 10:20:00,KIK0834,10231,12685,8.63,raw.fuel_transactions_raw,FT-0001623,FT-0001623,12685.00,8.63,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0006807,02/11/2024 15:05,KIK0834,10231,21566,78.01,raw.fuel_transactions_raw,FT-0006807,FT-0006807,21566.00,78.01,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0001953,02/23/2026 22:15,KIK0834,10231,13548,13.19,raw.fuel_transactions_raw,FT-0001953,FT-0001953,13548.00,13.19,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0005873,2026-01-25 14:05:00,KIK0834,10231,19287,205.53,raw.fuel_transactions_raw,FT-0005873,FT-0005873,19287.00,205.53,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0005396,11/27/2025 02:20,KIK0834,10231,16702,2.62,raw.fuel_transactions_raw,FT-0005396,FT-0005396,16702.00,2.62,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0007887,2024-08-07 08:45:00,KIK0834,10231,22932,28.14,raw.fuel_transactions_raw,FT-0007887,FT-0007887,22932.00,28.14,2026-05-29 14:00:10,VH-10231,87EHM39L5BU5AVTF4,VH-10231,0,CLEAN
FT-0003821,2024-11-11 02:30:00,EAZ6028,10143,22895,39.67,raw.fuel_transactions_raw,FT-0003821,FT-0003821,22895.00,39.67,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0005304,2025-03-26 17:15:00,EAZ6028,10143,22306,6.08,raw.fuel_transactions_raw,FT-0005304,FT-0005304,22306.00,6.08,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0000766,2025-07-24 06:20:00,EAZ6028,10143,16757,26.89,raw.fuel_transactions_raw,FT-0000766,FT-0000766,16757.00,26.89,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0000537,2025-09-02 12:05:00,EAZ6028,10143,15834,8.22,raw.fuel_transactions_raw,FT-0000537,FT-0000537,15834.00,8.22,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0001235,2025-04-15 17:45:00,EAZ6028,10143,17387,10.6,raw.fuel_transactions_raw,FT-0001235,FT-0001235,17387.00,10.60,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0001269,2025-03-30 15:30:00,EAZ6028,10143,18683,187.88,raw.fuel_transactions_raw,FT-0001269,FT-0001269,18683.00,187.88,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0004065,2024-05-08 08:05:00,EAZ6028,10143,23165,8.1,raw.fuel_transactions_raw,FT-0004065,FT-0004065,23165.00,8.10,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0006192,08/08/2025 11:00,EAZ6028,10143,23433,20.4,raw.fuel_transactions_raw,FT-0006192,FT-0006192,23433.00,20.40,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0007682,2026-01-04 11:00:00,EAZ6028,10143,24591,51.28,raw.fuel_transactions_raw,FT-0007682,FT-0007682,24591.00,51.28,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0003022,2024-02-06 01:10:00,EAZ6028,10143,20220,31.91,raw.fuel_transactions_raw,FT-0003022,FT-0003022,20220.00,31.91,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0002185,2025-03-15 02:10:00,EAZ6028,10143,19464,114.26,raw.fuel_transactions_raw,FT-0002185,FT-0002185,19464.00,114.26,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0003412,2024-01-24 21:05:00,EAZ6028,10143,20812,35.62,raw.fuel_transactions_raw,FT-0003412,FT-0003412,20812.00,35.62,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0001416,2024-05-09 07:30:00,EAZ6028,10143,18903,10.01,raw.fuel_transactions_raw,FT-0001416,FT-0001416,18903.00,10.01,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0000079,2026-01-31 21:10:00,EAZ6028,10143,15444,6.19,raw.fuel_transactions_raw,FT-0000079,FT-0000079,15444.00,6.19,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0004362,2025-06-19 11:30:00,EAZ6028,10143,24202,96.27,raw.fuel_transactions_raw,FT-0004362,FT-0004362,24202.00,96.27,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0005776,2025-11-22 09:05:00,EAZ6028,10143,23115,66.53,raw.fuel_transactions_raw,FT-0005776,FT-0005776,23115.00,66.53,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0003513,2024-08-06 19:00:00,EAZ6028,10143,22052,20.32,raw.fuel_transactions_raw,FT-0003513,FT-0003513,22052.00,20.32,2026-05-29 14:00:10,VH-10143,9UE97U8F0T42CBAS3,VH-10143,0,CLEAN
FT-0006460,01/04/2024 15:10,VFZ1606,10120,26131,2.46,raw.fuel_transactions_raw,FT-0006460,FT-0006460,26131.00,2.46,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0007607,2025-11-10 13:20:00,VFZ1606,10120,27296,2.63,raw.fuel_transactions_raw,FT-0007607,FT-0007607,27296.00,2.63,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0007235,2025-09-23 14:20:00,VFZ1606,10120,26754,38.91,raw.fuel_transactions_raw,FT-0007235,FT-0007235,26754.00,38.91,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0007854,2024-12-23 03:05:00,VFZ1606,10120,28163,56.26,raw.fuel_transactions_raw,FT-0007854,FT-0007854,28163.00,56.26,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0005818,2025-10-17 02:45:00,VFZ1606,10120,25649,16.67,raw.fuel_transactions_raw,FT-0005818,FT-0005818,25649.00,16.67,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0000832,2024-07-09 07:20:00,VFZ1606,10120,25207,25.76,raw.fuel_transactions_raw,FT-0000832,FT-0000832,25207.00,25.76,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0005253,2025-04-03 08:05:00,VFZ1606,10120,24411,21.64,raw.fuel_transactions_raw,FT-0005253,FT-0005253,24411.00,21.64,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0006082,2025-06-22 08:00:00,VFZ1606,10120,26059,0,raw.fuel_transactions_raw,FT-0006082,FT-0006082,26059.00,0.00,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0001747,2024-11-14 22:45:00,VFZ1606,10120,23256,1.94,raw.fuel_transactions_raw,FT-0001747,FT-0001747,23256.00,1.94,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0000026,2026-01-16 07:20:00,VFZ1606,10120,24055,11.63,raw.fuel_transactions_raw,FT-0000026,FT-0000026,24055.00,11.63,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0004645,2024-09-21 18:10:00,VFZ1606,10120,23625,13.58,raw.fuel_transactions_raw,FT-0004645,FT-0004645,23625.00,13.58,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
FT-0000946,2025-02-05 02:15:00,VFZ1606,10120,22987,27.46,raw.fuel_transactions_raw,FT-0000946,FT-0000946,22987.00,27.46,2026-05-29 14:00:10,VH-10120,EVD4AD994AARF1JK4,VH-10120,0,CLEAN
