source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.fleet_condition_assessment_raw,CA-000737,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000737
raw.fleet_condition_assessment_raw,CA-000745,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000745
raw.fleet_condition_assessment_raw,CA-000768,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000768
raw.fleet_condition_assessment_raw,CA-000783,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000783
raw.fleet_condition_assessment_raw,CA-000791,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000791
raw.fleet_condition_assessment_raw,CA-000806,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000806
raw.fleet_condition_assessment_raw,CA-000816,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000816
raw.fleet_condition_assessment_raw,CA-000828,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000828
raw.fleet_condition_assessment_raw,CA-000836,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000836
raw.fleet_condition_assessment_raw,CA-000842,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000842
raw.fleet_condition_assessment_raw,CA-000862,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000862
raw.fleet_condition_assessment_raw,CA-000883,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000883
raw.fleet_condition_assessment_raw,CA-000919,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000919
raw.fleet_condition_assessment_raw,CA-000925,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000925
raw.fleet_condition_assessment_raw,CA-000930,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000930
raw.fleet_condition_assessment_raw,CA-000961,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-000961
raw.fleet_condition_assessment_raw,CA-001007,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001007
raw.fleet_condition_assessment_raw,CA-001023,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001023
raw.fleet_condition_assessment_raw,CA-001030,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001030
raw.fleet_condition_assessment_raw,CA-001037,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001037
raw.fleet_condition_assessment_raw,CA-001047,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001047
raw.fleet_condition_assessment_raw,CA-001049,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001049
raw.fleet_condition_assessment_raw,CA-001052,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001052
raw.fleet_condition_assessment_raw,CA-001056,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001056
raw.fleet_condition_assessment_raw,CA-001093,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001093
raw.fleet_condition_assessment_raw,CA-001106,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001106
raw.fleet_condition_assessment_raw,CA-001122,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001122
raw.fleet_condition_assessment_raw,CA-001124,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001124
raw.fleet_condition_assessment_raw,CA-001133,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001133
raw.fleet_condition_assessment_raw,CA-001164,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001164
raw.fleet_condition_assessment_raw,CA-001185,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001185
raw.fleet_condition_assessment_raw,CA-001191,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001191
raw.fleet_condition_assessment_raw,CA-001249,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001249
raw.fleet_condition_assessment_raw,CA-001250,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001250
raw.fleet_condition_assessment_raw,CA-001272,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001272
raw.fleet_condition_assessment_raw,CA-001285,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001285
raw.fleet_condition_assessment_raw,CA-001309,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001309
raw.fleet_condition_assessment_raw,CA-001316,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001316
raw.fleet_condition_assessment_raw,CA-001328,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001328
raw.fleet_condition_assessment_raw,CA-001333,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001333
raw.fleet_condition_assessment_raw,CA-001348,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001348
raw.fleet_condition_assessment_raw,CA-001369,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001369
raw.fleet_condition_assessment_raw,CA-001376,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001376
raw.fleet_condition_assessment_raw,CA-001451,Missing condition vehicle_id,Completeness,High,Condition assessment is missing vehicle_id.,"",Attempt to backfill from registration_no if it uniquely matches vehicle master.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing condition vehicle_id | raw.fleet_condition_assessment_raw | CA-001451
raw.fleet_condition_assessment_raw,CA-000018,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-09-28; Last Service: 2025-11-14,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000018
raw.fleet_condition_assessment_raw,CA-000054,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-03-23; Last Service: 06/16/2024,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000054
raw.fleet_condition_assessment_raw,CA-000092,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-12-17; Last Service: 2025-12-23,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000092
raw.fleet_condition_assessment_raw,CA-000118,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2026-04-30; Last Service: 2026-06-27,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000118
raw.fleet_condition_assessment_raw,CA-000165,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-01-20; Last Service: 01/26/2024,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000165
raw.fleet_condition_assessment_raw,CA-000396,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-01-05; Last Service: 2025-01-12,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000396
raw.fleet_condition_assessment_raw,CA-000458,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 01/24/2025; Last Service: 2025-02-03,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000458
raw.fleet_condition_assessment_raw,CA-000492,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-02-01; Last Service: 2025-02-26,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000492
raw.fleet_condition_assessment_raw,CA-000594,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-11-01; Last Service: 2025-12-22,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000594
raw.fleet_condition_assessment_raw,CA-000611,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-09-23; Last Service: 2024-10-18,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000611
raw.fleet_condition_assessment_raw,CA-000612,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-10-06; Last Service: 2024-12-09,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000612
raw.fleet_condition_assessment_raw,CA-000680,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2026-03-26; Last Service: 2026-05-13,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000680
raw.fleet_condition_assessment_raw,CA-000729,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-11-23; Last Service: 2024-12-04,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000729
raw.fleet_condition_assessment_raw,CA-000847,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-06-15; Last Service: 2025-06-27,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000847
raw.fleet_condition_assessment_raw,CA-000852,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-10-15; Last Service: 2025-10-26,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000852
raw.fleet_condition_assessment_raw,CA-000867,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2026-01-02; Last Service: 2026-01-05,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000867
raw.fleet_condition_assessment_raw,CA-000947,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-11-19; Last Service: 2025-12-27,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000947
raw.fleet_condition_assessment_raw,CA-000956,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-11-13; Last Service: 2026-01-09,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-000956
raw.fleet_condition_assessment_raw,CA-001057,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2026-02-13; Last Service: 2026-04-03,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001057
raw.fleet_condition_assessment_raw,CA-001109,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2026-01-01; Last Service: 2026-01-20,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001109
raw.fleet_condition_assessment_raw,CA-001172,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-05-08; Last Service: 2024-06-30,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001172
raw.fleet_condition_assessment_raw,CA-001222,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-12-21; Last Service: 2025-03-03,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001222
raw.fleet_condition_assessment_raw,CA-001241,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-08-26; Last Service: 2025-09-27,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001241
raw.fleet_condition_assessment_raw,CA-001280,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-05-23; Last Service: 2024-06-16,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001280
raw.fleet_condition_assessment_raw,CA-001313,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-09-27; Last Service: 2025-09-29,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001313
raw.fleet_condition_assessment_raw,CA-001319,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2025-06-29; Last Service: 2025-07-01,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001319
raw.fleet_condition_assessment_raw,CA-001354,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-09-12; Last Service: 2024-09-15,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001354
raw.fleet_condition_assessment_raw,CA-001464,Last service date after assessment date,Date Logic,High,Last_Service_Date occurs after assessment_date.,Assessment: 2024-09-13; Last Service: 2024-10-16,Exclude from service-recency calculations until source date is corrected.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Last service date after assessment date | raw.fleet_condition_assessment_raw | CA-001464
raw.maintenance_work_orders_raw,WO-2024-000210,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-000210
raw.maintenance_work_orders_raw,WO-2024-000423,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-000423
raw.maintenance_work_orders_raw,WO-2025-000439,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-000439
raw.maintenance_work_orders_raw,WO-2026-000467,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-000467
raw.maintenance_work_orders_raw,WO-2026-000545,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-000545
raw.maintenance_work_orders_raw,WO-2024-000564,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-000564
raw.maintenance_work_orders_raw,WO-2025-000583,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-000583
raw.maintenance_work_orders_raw,WO-2025-000637,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2025-000637
raw.maintenance_work_orders_raw,WO-2024-000639,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2024-000639
raw.maintenance_work_orders_raw,WO-2026-000683,Missing equipment number,Completeness,High,"Work order is missing EQ_EQUIP_NO, preventing reliable vehicle-level reporting.","",Backfill from maintenance source system if possible. Otherwise route for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing equipment number | raw.maintenance_work_orders_raw | WO-2026-000683
